/mnt/Librispeech/original/train
train-other-500/474/141425/474-141425-0026.flac	247040
train-other-500/8208/256238/8208-256238-0001.flac	70080
train-other-500/2624/88360/2624-88360-0014.flac	214240
train-other-500/960/125241/960-125241-0039.flac	226400
train-other-500/7097/80037/7097-80037-0033.flac	156640
train-other-500/5136/53512/5136-53512-0042.flac	266960
train-other-500/7097/80037/7097-80037-0065.flac	254160
train-other-500/7565/101287/7565-101287-0035.flac	194240
train-other-500/8072/284670/8072-284670-0010.flac	250400
train-other-500/6978/92936/6978-92936-0010.flac	256960
train-other-500/6411/58876/6411-58876-0086.flac	178400
train-clean-100/311/124404/311-124404-0076.flac	237280
train-other-500/960/125241/960-125241-0013.flac	249760
train-other-500/8156/276902/8156-276902-0021.flac	217280
train-clean-360/2473/157861/2473-157861-0025.flac	241760
train-clean-360/7789/258266/7789-258266-0050.flac	223360
train-other-500/8033/283463/8033-283463-0023.flac	252240
train-other-500/6281/65531/6281-65531-0005.flac	241680
train-other-500/366/127793/366-127793-0035.flac	201680
train-clean-360/1944/159230/1944-159230-0021.flac	250160
train-other-500/923/132306/923-132306-0044.flac	251040
train-clean-360/339/132718/339-132718-0028.flac	235840
train-other-500/6333/39678/6333-39678-0003.flac	137120
train-clean-100/831/130739/831-130739-0012.flac	85760
train-clean-360/475/125001/475-125001-0006.flac	233680
train-clean-360/3584/178748/3584-178748-0043.flac	156400
train-clean-100/2436/2476/2436-2476-0006.flac	259120
train-clean-360/2758/161217/2758-161217-0020.flac	265280
train-other-500/6010/56788/6010-56788-0010.flac	226880
train-other-500/6211/66280/6211-66280-0026.flac	242240
train-other-500/7250/86746/7250-86746-0049.flac	259680
train-other-500/4487/1799/4487-1799-0041.flac	234160
train-clean-360/6553/86683/6553-86683-0094.flac	188080
train-clean-360/2790/142824/2790-142824-0076.flac	158240
train-other-500/310/129055/310-129055-0057.flac	173121
train-other-500/2341/163407/2341-163407-0034.flac	255760
train-clean-360/323/126408/323-126408-0088.flac	71760
train-other-500/5459/41260/5459-41260-0072.flac	162880
train-clean-360/5147/32135/5147-32135-0030.flac	252640
train-other-500/4594/902/4594-902-0001.flac	76480
train-other-500/448/122800/448-122800-0066.flac	60480
train-other-500/3928/153300/3928-153300-0012.flac	91360
train-other-500/6353/63255/6353-63255-0061.flac	251360
train-clean-360/7318/96168/7318-96168-0009.flac	204240
train-clean-100/1723/141149/1723-141149-0033.flac	236960
train-other-500/7121/88076/7121-88076-0022.flac	257120
train-other-500/6353/63255/6353-63255-0038.flac	251440
train-clean-360/1027/125147/1027-125147-0043.flac	228240
train-other-500/4402/3067/4402-3067-0021.flac	125200
train-other-500/4872/20426/4872-20426-0047.flac	115440
train-other-500/2568/156116/2568-156116-0028.flac	142080
train-other-500/1767/142941/1767-142941-0003.flac	190160
train-other-500/4563/26441/4563-26441-0022.flac	240960
train-other-500/4263/16187/4263-16187-0021.flac	48240
train-clean-360/5039/1188/5039-1188-0034.flac	124960
train-other-500/7150/2338/7150-2338-0005.flac	259120
train-other-500/6323/10337/6323-10337-0039.flac	109200
train-other-500/927/132462/927-132462-0092.flac	56480
train-other-500/4693/17508/4693-17508-0006.flac	55760
train-other-500/7143/88749/7143-88749-0045.flac	232320
train-other-500/4511/76322/4511-76322-0035.flac	150880
train-clean-360/816/53638/816-53638-0018.flac	246480
train-other-500/7001/12337/7001-12337-0115.flac	238240
train-other-500/6549/71115/6549-71115-0024.flac	223760
train-other-500/7584/101882/7584-101882-0030.flac	227840
train-clean-100/4406/16882/4406-16882-0029.flac	196160
train-other-500/2762/142778/2762-142778-0050.flac	238480
train-clean-360/6206/14960/6206-14960-0053.flac	229200
train-other-500/2997/163246/2997-163246-0033.flac	250080
train-other-500/2050/164335/2050-164335-0040.flac	210400
train-other-500/6159/58440/6159-58440-0028.flac	43920
train-other-500/5784/61949/5784-61949-0058.flac	236720
train-other-500/2587/160609/2587-160609-0010.flac	190320
train-other-500/1403/138552/1403-138552-0021.flac	246560
train-other-500/3928/10094/3928-10094-0019.flac	163280
train-clean-360/5656/44576/5656-44576-0002.flac	205920
train-clean-360/5029/31091/5029-31091-0003.flac	113520
train-other-500/5671/50486/5671-50486-0013.flac	208800
train-other-500/453/129308/453-129308-0027.flac	32880
train-other-500/133/143240/133-143240-0023.flac	68560
train-clean-360/501/125127/501-125127-0023.flac	224800
train-clean-360/7962/110061/7962-110061-0017.flac	224640
train-clean-360/3082/165428/3082-165428-0064.flac	268400
train-other-500/3033/130750/3033-130750-0024.flac	212240
train-other-500/1760/143006/1760-143006-0041.flac	217360
train-other-500/4344/8892/4344-8892-0023.flac	118560
train-other-500/489/128340/489-128340-0038.flac	54560
train-clean-360/7460/92002/7460-92002-0013.flac	215200
train-clean-360/2254/152831/2254-152831-0022.flac	99120
train-other-500/2051/153962/2051-153962-0074.flac	242640
train-clean-360/7316/10642/7316-10642-0084.flac	163360
train-clean-360/7867/110742/7867-110742-0026.flac	229520
train-clean-360/38/121024/38-121024-0066.flac	243200
train-clean-100/2436/2477/2436-2477-0030.flac	179920
train-other-500/6676/275138/6676-275138-0015.flac	255999
train-other-500/7433/261115/7433-261115-0046.flac	126400
train-clean-360/5883/59268/5883-59268-0057.flac	220080
train-clean-360/1498/140041/1498-140041-0021.flac	39760
train-other-500/969/134362/969-134362-0024.flac	112320
train-other-500/5874/52159/5874-52159-0056.flac	77360
train-other-500/3895/6855/3895-6855-0011.flac	61280
train-other-500/1813/142304/1813-142304-0047.flac	158800
train-clean-360/329/862/329-862-0048.flac	225120
train-other-500/1679/142287/1679-142287-0036.flac	62080
train-clean-360/7314/77782/7314-77782-0008.flac	234240
train-other-500/6777/76701/6777-76701-0036.flac	241840
train-clean-360/3738/176683/3738-176683-0001.flac	226240
train-other-500/7327/96492/7327-96492-0011.flac	223840
train-other-500/6368/39664/6368-39664-0036.flac	156960
train-clean-360/8347/258283/8347-258283-0047.flac	130480
train-other-500/331/132019/331-132019-0002.flac	163200
train-other-500/4415/16759/4415-16759-0017.flac	261280
train-other-500/6614/67846/6614-67846-0032.flac	239600
train-other-500/243/11595/243-11595-0007.flac	150320
train-other-500/4546/16781/4546-16781-0005.flac	153760
train-clean-360/1322/137589/1322-137589-0024.flac	223440
train-other-500/8215/275203/8215-275203-0005.flac	64240
train-other-500/6358/73329/6358-73329-0062.flac	246480
train-other-500/2943/171001/2943-171001-0030.flac	226160
train-other-500/3244/10692/3244-10692-0047.flac	85600
train-other-500/4021/130137/4021-130137-0006.flac	229760
train-other-500/5287/39165/5287-39165-0088.flac	208240
train-other-500/6945/60535/6945-60535-0049.flac	215920
train-other-500/4217/9955/4217-9955-0019.flac	219360
train-clean-360/2992/164101/2992-164101-0049.flac	146400
train-other-500/4411/14494/4411-14494-0039.flac	221520
train-other-500/5894/64100/5894-64100-0013.flac	236480
train-clean-360/7011/66622/7011-66622-0074.flac	220160
train-other-500/1200/135067/1200-135067-0023.flac	109920
train-clean-360/6446/40571/6446-40571-0011.flac	250399
train-clean-360/7932/278228/7932-278228-0021.flac	250720
train-other-500/8500/258287/8500-258287-0035.flac	116320
train-other-500/8671/285138/8671-285138-0084.flac	84240
train-clean-360/7245/104886/7245-104886-0012.flac	262800
train-clean-360/2628/109663/2628-109663-0003.flac	147040
train-clean-360/9022/282357/9022-282357-0011.flac	40560
train-clean-100/4340/15220/4340-15220-0062.flac	248080
train-other-500/8565/290391/8565-290391-0034.flac	56560
train-clean-360/2498/134816/2498-134816-0021.flac	223520
train-other-500/51/121055/51-121055-0126.flac	202640
train-clean-360/4973/24514/4973-24514-0018.flac	73120
train-other-500/4910/14125/4910-14125-0033.flac	33920
train-other-500/6513/67788/6513-67788-0048.flac	224640
train-other-500/2854/51657/2854-51657-0027.flac	215600
train-clean-100/3982/182255/3982-182255-0027.flac	63600
train-other-500/58/121075/58-121075-0017.flac	218240
train-clean-360/8879/300234/8879-300234-0007.flac	238640
train-clean-360/731/366/731-366-0052.flac	155520
train-clean-360/3228/4691/3228-4691-0041.flac	242160
train-other-500/982/133226/982-133226-0007.flac	253360
train-other-500/3172/166439/3172-166439-0040.flac	231040
train-clean-360/2481/156738/2481-156738-0022.flac	113040
train-other-500/6399/278846/6399-278846-0005.flac	183680
train-other-500/8087/118726/8087-118726-0030.flac	210960
train-other-500/3318/185499/3318-185499-0000.flac	59520
train-other-500/3006/5698/3006-5698-0020.flac	238560
train-other-500/2488/155508/2488-155508-0004.flac	228640
train-other-500/4779/85498/4779-85498-0011.flac	257359
train-other-500/4234/187750/4234-187750-0009.flac	138160
train-clean-360/3584/178748/3584-178748-0038.flac	169120
train-other-500/7883/113274/7883-113274-0051.flac	204720
train-other-500/1444/133287/1444-133287-0043.flac	240400
train-other-500/4422/283730/4422-283730-0008.flac	245520
train-clean-360/4806/26894/4806-26894-0053.flac	215520
train-other-500/5781/52137/5781-52137-0030.flac	215120
train-clean-360/434/132649/434-132649-0032.flac	181200
train-other-500/6652/70974/6652-70974-0033.flac	42639
train-other-500/6356/271890/6356-271890-0085.flac	218320
train-other-500/7337/92819/7337-92819-0023.flac	218960
train-other-500/886/123273/886-123273-0019.flac	190640
train-other-500/1084/151395/1084-151395-0019.flac	238720
train-other-500/6540/62512/6540-62512-0045.flac	215440
train-other-500/2003/143255/2003-143255-0006.flac	238800
train-other-500/7708/290368/7708-290368-0016.flac	239520
train-other-500/4599/21274/4599-21274-0040.flac	178720
train-clean-360/5876/8675/5876-8675-0046.flac	266480
train-other-500/4455/18532/4455-18532-0011.flac	216480
train-other-500/4750/12478/4750-12478-0045.flac	167200
train-other-500/4345/7636/4345-7636-0031.flac	215040
train-other-500/1200/135043/1200-135043-0032.flac	241600
train-clean-360/1789/137618/1789-137618-0033.flac	250160
train-clean-100/2836/5355/2836-5355-0043.flac	243600
train-other-500/3845/176676/3845-176676-0015.flac	219440
train-clean-360/3070/166421/3070-166421-0012.flac	229120
train-clean-360/5246/30101/5246-30101-0052.flac	181120
train-other-500/6707/77351/6707-77351-0037.flac	258560
train-other-500/7502/100439/7502-100439-0019.flac	266400
train-other-500/102/129232/102-129232-0168.flac	193600
train-clean-100/3857/180923/3857-180923-0019.flac	195040
train-clean-100/2416/152139/2416-152139-0032.flac	237840
train-clean-360/6924/114452/6924-114452-0030.flac	194400
train-other-500/4480/44312/4480-44312-0015.flac	234560
train-clean-360/957/132568/957-132568-0019.flac	179120
train-other-500/886/123274/886-123274-0026.flac	239520
train-clean-360/3032/19361/3032-19361-0060.flac	37360
train-clean-360/7481/101276/7481-101276-0020.flac	256480
train-clean-360/2039/141209/2039-141209-0018.flac	105280
train-clean-360/188/136483/188-136483-0019.flac	237040
train-other-500/2198/46877/2198-46877-0005.flac	65280
train-clean-360/224/129790/224-129790-0047.flac	244160
train-other-500/1107/1042/1107-1042-0031.flac	37840
train-clean-360/3615/14677/3615-14677-0016.flac	172000
train-clean-100/6019/3185/6019-3185-0061.flac	205280
train-other-500/7883/113274/7883-113274-0012.flac	234560
train-other-500/6358/73329/6358-73329-0121.flac	200800
train-other-500/3665/8587/3665-8587-0106.flac	239360
train-other-500/2574/128303/2574-128303-0029.flac	161200
train-other-500/6687/119386/6687-119386-0014.flac	188880
train-other-500/5429/210770/5429-210770-0088.flac	237520
train-other-500/4549/39615/4549-39615-0045.flac	252880
train-clean-100/7402/59171/7402-59171-0009.flac	214960
train-clean-360/224/128660/224-128660-0025.flac	62000
train-clean-360/6673/72311/6673-72311-0024.flac	208000
train-clean-360/7932/278228/7932-278228-0022.flac	222080
train-clean-100/2691/156755/2691-156755-0017.flac	238800
train-clean-100/307/127535/307-127535-0014.flac	84800
train-clean-360/8113/117384/8113-117384-0009.flac	194800
train-clean-100/26/496/26-496-0002.flac	241920
train-other-500/5361/27491/5361-27491-0001.flac	182880
train-other-500/3990/31915/3990-31915-0040.flac	252720
train-other-500/4872/20426/4872-20426-0098.flac	229280
train-other-500/47/122796/47-122796-0043.flac	246720
train-other-500/2485/151993/2485-151993-0000.flac	234720
train-other-500/2407/7664/2407-7664-0029.flac	237360
train-clean-360/8718/295446/8718-295446-0032.flac	243840
train-other-500/927/132462/927-132462-0071.flac	61280
train-other-500/2544/3070/2544-3070-0024.flac	62320
train-other-500/3318/164984/3318-164984-0017.flac	190320
train-other-500/1636/141789/1636-141789-0061.flac	216400
train-clean-360/8887/281471/8887-281471-0033.flac	233441
train-other-500/780/126736/780-126736-0085.flac	222000
train-clean-360/4152/5710/4152-5710-0024.flac	249040
train-other-500/1341/9206/1341-9206-0123.flac	191360
train-other-500/778/126734/778-126734-0073.flac	126800
train-clean-360/5002/72876/5002-72876-0030.flac	245200
train-other-500/5890/72186/5890-72186-0005.flac	51680
train-other-500/8246/107993/8246-107993-0013.flac	245280
train-clean-360/9023/296468/9023-296468-0066.flac	183680
train-other-500/5076/284283/5076-284283-0018.flac	96560
train-other-500/5183/68763/5183-68763-0031.flac	240161
train-other-500/6883/79967/6883-79967-0030.flac	105680
train-other-500/7205/64127/7205-64127-0024.flac	64640
train-clean-360/6006/60489/6006-60489-0023.flac	103200
train-other-500/1280/135136/1280-135136-0058.flac	206400
train-other-500/265/122594/265-122594-0039.flac	154000
train-other-500/5299/34547/5299-34547-0006.flac	244960
train-other-500/4455/116276/4455-116276-0021.flac	215040
train-clean-360/6139/58868/6139-58868-0057.flac	208800
train-clean-360/6553/82558/6553-82558-0042.flac	166320
train-other-500/6773/76039/6773-76039-0056.flac	241440
train-other-500/6610/34596/6610-34596-0010.flac	241040
train-other-500/7883/113274/7883-113274-0004.flac	204800
train-clean-360/6510/62516/6510-62516-0028.flac	255120
train-clean-100/6848/252322/6848-252322-0000.flac	238720
train-other-500/1569/141082/1569-141082-0031.flac	167760
train-clean-360/5039/1189/5039-1189-0075.flac	51840
train-other-500/7250/86746/7250-86746-0064.flac	154880
train-other-500/3244/10692/3244-10692-0078.flac	173040
train-clean-360/8183/118119/8183-118119-0033.flac	132000
train-other-500/5874/52160/5874-52160-0074.flac	78240
train-other-500/1773/139602/1773-139602-0062.flac	241680
train-clean-360/7647/102250/7647-102250-0021.flac	235920
train-other-500/3557/8342/3557-8342-0111.flac	257600
train-other-500/7001/12337/7001-12337-0091.flac	235360
train-other-500/253/124400/253-124400-0064.flac	154400
train-other-500/2050/164332/2050-164332-0025.flac	243760
train-other-500/7597/101859/7597-101859-0023.flac	241040
train-clean-360/3551/7884/3551-7884-0004.flac	196240
train-other-500/8042/113762/8042-113762-0010.flac	274960
train-other-500/4205/11977/4205-11977-0028.flac	256480
train-other-500/4009/43910/4009-43910-0016.flac	173120
train-other-500/2013/147610/2013-147610-0087.flac	265600
train-other-500/2437/155505/2437-155505-0040.flac	233920
train-other-500/4085/11515/4085-11515-0022.flac	250480
train-clean-360/3072/155949/3072-155949-0042.flac	250400
train-other-500/5132/33410/5132-33410-0007.flac	220800
train-clean-360/8786/276735/8786-276735-0004.flac	128080
train-clean-100/3607/29116/3607-29116-0003.flac	219680
train-clean-360/1031/133220/1031-133220-0022.flac	215920
train-other-500/5890/44534/5890-44534-0018.flac	55360
train-other-500/6127/14967/6127-14967-0014.flac	251440
train-other-500/4487/1803/4487-1803-0043.flac	264160
train-other-500/8778/246984/8778-246984-0042.flac	41200
train-clean-360/6782/61316/6782-61316-0023.flac	220960
train-other-500/5429/210770/5429-210770-0068.flac	96960
train-other-500/4738/58078/4738-58078-0019.flac	80320
train-other-500/2195/150901/2195-150901-0058.flac	243920
train-clean-360/5115/26951/5115-26951-0005.flac	260720
train-clean-360/2204/131732/2204-131732-0022.flac	255120
train-clean-360/2920/156224/2920-156224-0038.flac	226800
train-other-500/5620/40469/5620-40469-0014.flac	34800
train-clean-360/8619/291384/8619-291384-0014.flac	192960
train-clean-100/1263/141777/1263-141777-0024.flac	212640
train-other-500/7277/105388/7277-105388-0028.flac	229760
train-clean-360/4595/45218/4595-45218-0009.flac	201200
train-other-500/1492/55449/1492-55449-0017.flac	238800
train-other-500/2046/141204/2046-141204-0019.flac	225520
train-clean-360/274/121392/274-121392-0058.flac	99440
train-other-500/1685/146847/1685-146847-0032.flac	242240
train-other-500/1065/134611/1065-134611-0000.flac	45360
train-other-500/915/163370/915-163370-0021.flac	70080
train-other-500/7026/86946/7026-86946-0010.flac	247360
train-other-500/2574/128282/2574-128282-0035.flac	138960
train-other-500/2013/147609/2013-147609-0003.flac	225440
train-other-500/2909/34661/2909-34661-0029.flac	121200
