/mnt/Librispeech/original/train
train-other-500/44/201/44-201-0011.flac	224640
train-other-500/44/201/44-201-0024.flac	265360
train-other-500/44/201/44-201-0025.flac	185280
train-other-500/44/207/44-207-0019.flac	232480
train-other-500/44/207/44-207-0024.flac	101840
train-other-500/44/207/44-207-0021.flac	138240
train-other-500/44/201/44-201-0014.flac	150800
train-other-500/44/207/44-207-0018.flac	202160
train-other-500/44/207/44-207-0062.flac	171120
train-other-500/44/207/44-207-0008.flac	104160
train-other-500/44/207/44-207-0069.flac	141920
train-other-500/44/201/44-201-0016.flac	144160
train-other-500/44/207/44-207-0017.flac	119360
train-other-500/44/207/44-207-0004.flac	243360
train-other-500/44/207/44-207-0028.flac	243680
train-other-500/44/207/44-207-0003.flac	219360
train-other-500/44/207/44-207-0046.flac	229360
train-other-500/44/207/44-207-0060.flac	229840
train-other-500/44/201/44-201-0003.flac	122560
train-other-500/44/207/44-207-0053.flac	200240
train-other-500/44/201/44-201-0005.flac	221840
train-other-500/44/207/44-207-0068.flac	207840
train-other-500/44/207/44-207-0033.flac	138560
train-other-500/44/207/44-207-0041.flac	251200
train-other-500/44/207/44-207-0085.flac	219680
train-other-500/44/207/44-207-0071.flac	209440
train-other-500/44/207/44-207-0077.flac	162319
train-other-500/44/207/44-207-0005.flac	193840
train-other-500/44/207/44-207-0040.flac	244320
train-other-500/44/207/44-207-0076.flac	204800
train-other-500/44/201/44-201-0022.flac	260080
train-clean-360/70/121127/70-121127-0037.flac	132320
train-clean-360/70/121130/70-121130-0020.flac	220560
train-clean-360/70/121130/70-121130-0044.flac	223440
train-clean-360/70/121127/70-121127-0006.flac	241600
train-clean-360/70/121130/70-121130-0023.flac	79040
train-clean-360/70/121127/70-121127-0044.flac	134880
train-clean-360/70/121127/70-121127-0012.flac	261680
train-clean-360/70/121127/70-121127-0051.flac	226960
train-clean-360/70/121127/70-121127-0000.flac	254960
train-clean-360/70/121127/70-121127-0030.flac	66000
train-clean-360/70/121130/70-121130-0036.flac	86960
train-clean-360/70/121127/70-121127-0041.flac	204800
train-clean-360/70/121130/70-121130-0010.flac	141040
train-clean-360/70/121130/70-121130-0007.flac	253440
train-clean-360/70/121127/70-121127-0056.flac	146560
train-clean-360/70/121130/70-121130-0051.flac	224880
train-clean-360/70/121127/70-121127-0028.flac	223760
train-clean-360/70/121130/70-121130-0048.flac	231600
train-clean-360/70/121127/70-121127-0035.flac	260800
train-clean-360/70/121130/70-121130-0052.flac	230240
train-clean-360/70/121127/70-121127-0042.flac	92560
train-clean-360/70/121130/70-121130-0000.flac	92480
train-clean-360/70/121127/70-121127-0038.flac	239200
train-clean-360/70/121127/70-121127-0018.flac	93920
train-clean-360/70/121127/70-121127-0054.flac	205600
train-clean-360/70/121130/70-121130-0026.flac	88960
train-clean-360/70/121130/70-121130-0013.flac	246240
train-clean-360/70/121127/70-121127-0020.flac	221280
train-clean-360/70/121127/70-121127-0053.flac	226560
train-clean-360/70/121127/70-121127-0040.flac	132480
train-clean-360/70/121127/70-121127-0007.flac	154400
train-clean-360/70/121130/70-121130-0006.flac	64000
train-clean-360/70/121130/70-121130-0022.flac	152960
train-clean-360/70/121130/70-121130-0045.flac	248720
train-clean-100/78/369/78-369-0016.flac	226320
train-clean-100/78/369/78-369-0056.flac	220160
train-clean-100/78/369/78-369-0010.flac	199520
train-clean-100/78/369/78-369-0031.flac	230400
train-clean-100/78/369/78-369-0024.flac	239040
train-clean-100/78/369/78-369-0019.flac	221440
train-clean-100/78/368/78-368-0003.flac	228000
train-clean-100/78/368/78-368-0051.flac	270800
train-clean-100/78/368/78-368-0023.flac	183040
train-clean-100/78/368/78-368-0027.flac	211040
train-clean-100/78/368/78-368-0038.flac	63360
train-clean-100/78/368/78-368-0007.flac	123360
train-clean-100/78/368/78-368-0053.flac	68800
train-clean-100/78/368/78-368-0013.flac	203600
train-clean-100/78/369/78-369-0058.flac	139680
train-clean-100/78/369/78-369-0009.flac	234960
train-clean-100/78/369/78-369-0057.flac	123120
train-clean-100/78/368/78-368-0001.flac	180480
train-clean-100/78/368/78-368-0049.flac	217440
train-clean-100/78/368/78-368-0015.flac	196400
train-clean-100/78/368/78-368-0052.flac	213280
train-clean-100/78/369/78-369-0035.flac	174320
train-clean-100/78/368/78-368-0034.flac	99680
train-clean-100/78/368/78-368-0047.flac	219759
train-clean-100/78/368/78-368-0018.flac	237040
train-clean-100/78/368/78-368-0025.flac	91840
train-clean-100/78/369/78-369-0029.flac	185360
train-clean-100/78/368/78-368-0019.flac	262480
train-clean-100/78/368/78-368-0042.flac	57200
train-clean-100/78/369/78-369-0059.flac	249279
train-clean-100/78/369/78-369-0054.flac	186240
train-clean-100/78/368/78-368-0030.flac	213600
train-clean-360/115/122944/115-122944-0038.flac	174400
train-clean-360/115/122944/115-122944-0044.flac	120720
train-clean-360/115/122944/115-122944-0075.flac	52880
train-clean-360/115/121720/115-121720-0011.flac	204640
train-clean-360/115/121896/115-121896-0003.flac	209520
train-clean-360/115/122944/115-122944-0051.flac	43120
train-clean-360/115/122944/115-122944-0055.flac	245680
train-clean-360/115/122944/115-122944-0005.flac	237440
train-clean-360/115/121720/115-121720-0022.flac	73840
train-clean-360/115/122944/115-122944-0027.flac	206080
train-clean-360/115/122944/115-122944-0090.flac	117760
train-clean-360/115/121720/115-121720-0014.flac	27200
train-clean-360/115/122944/115-122944-0064.flac	154320
train-clean-360/115/122944/115-122944-0088.flac	167760
train-clean-360/115/122944/115-122944-0083.flac	128160
train-clean-360/115/122944/115-122944-0015.flac	205920
